"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","COMPONENT_OF_GDHI","COMPONENT_OF_GDHI_NAME","COMPONENT_OF_GDHI_CODE","COMPONENT_OF_GDHI_TYPE","COMPONENT_OF_GDHI_TYPECODE","COMPONENT_OF_GDHI_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2017","2017","2017","date",0,20,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",90003,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265923d0d1d20100",484,624
"2017","2017","2017","date",0,20,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16582,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265923d0d2d20100",485,624
"2017","2017","2017","date",0,20,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",81964,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265924d0d1d20100",486,624
"2017","2017","2017","date",0,20,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17153,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265924d0d2d20100",487,624
"2017","2017","2017","date",0,20,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",99039,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265925d0d1d20100",488,624
"2017","2017","2017","date",0,20,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16915,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265925d0d2d20100",489,624
"2017","2017","2017","date",0,20,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",126779,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265926d0d1d20100",490,624
"2017","2017","2017","date",0,20,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",20439,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265926d0d2d20100",491,624
"2017","2017","2017","date",0,20,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",242212,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265927d0d1d20100",492,624
"2017","2017","2017","date",0,20,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",27599,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265927d0d2d20100",493,624
"2017","2017","2017","date",0,20,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",205990,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265928d0d1d20100",494,624
"2017","2017","2017","date",0,20,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",22624,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265928d0d2d20100",495,624
"2017","2017","2017","date",0,20,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",107397,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265929d0d1d20100",496,624
"2017","2017","2017","date",0,20,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",19265,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265929d0d2d20100",497,624
"2017","2017","2017","date",0,20,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",50033,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265930d0d1d20100",498,624
"2017","2017","2017","date",0,20,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16237,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265930d0d2d20100",499,624
"2017","2017","2017","date",0,20,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",98092,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265931d0d1d20100",500,624
"2017","2017","2017","date",0,20,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18199,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265931d0d2d20100",501,624
"2017","2017","2017","date",0,20,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",29937,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265932d0d1d20100",502,624
"2017","2017","2017","date",0,20,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15965,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32272e1d2013265932d0d2d20100",503,624
"2018","2018","2018","date",0,21,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",43317,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265921d0d1d20100",504,624
"2018","2018","2018","date",0,21,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16474,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265921d0d2d20100",505,624
"2018","2018","2018","date",0,21,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",128977,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265922d0d1d20100",506,624
"2018","2018","2018","date",0,21,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17629,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265922d0d2d20100",507,624
"2018","2018","2018","date",0,21,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",93573,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265923d0d1d20100",508,624
"2018","2018","2018","date",0,21,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17189,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265923d0d2d20100",509,624
"2018","2018","2018","date",0,21,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",84915,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265924d0d1d20100",510,624
"2018","2018","2018","date",0,21,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17635,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265924d0d2d20100",511,624
"2018","2018","2018","date",0,21,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",102703,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265925d0d1d20100",512,624
"2018","2018","2018","date",0,21,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17439,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265925d0d2d20100",513,624
"2018","2018","2018","date",0,21,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",132141,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265926d0d1d20100",514,624
"2018","2018","2018","date",0,21,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",21185,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265926d0d2d20100",515,624
"2018","2018","2018","date",0,21,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",257085,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265927d0d1d20100",516,624
"2018","2018","2018","date",0,21,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",29104,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265927d0d2d20100",517,624
"2018","2018","2018","date",0,21,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",214157,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265928d0d1d20100",518,624
"2018","2018","2018","date",0,21,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",23405,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265928d0d2d20100",519,624
"2018","2018","2018","date",0,21,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",112171,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265929d0d1d20100",520,624
"2018","2018","2018","date",0,21,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",19996,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265929d0d2d20100",521,624
"2018","2018","2018","date",0,21,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",51993,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265930d0d1d20100",522,624
"2018","2018","2018","date",0,21,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16860,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265930d0d2d20100",523,624
"2018","2018","2018","date",0,21,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",100830,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265931d0d1d20100",524,624
"2018","2018","2018","date",0,21,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18692,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265931d0d2d20100",525,624
"2018","2018","2018","date",0,21,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",30834,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265932d0d1d20100",526,624
"2018","2018","2018","date",0,21,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16347,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32288e1d2013265932d0d2d20100",527,624
"2019","2019","2019","date",0,22,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",44800,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265921d0d1d20100",528,624
"2019","2019","2019","date",0,22,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16991,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265921d0d2d20100",529,624
"2019","2019","2019","date",0,22,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",134222,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265922d0d1d20100",530,624
"2019","2019","2019","date",0,22,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18229,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265922d0d2d20100",531,624
"2019","2019","2019","date",0,22,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",96688,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265923d0d1d20100",532,624
"2019","2019","2019","date",0,22,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17693,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265923d0d2d20100",533,624
"2019","2019","2019","date",0,22,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",88199,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265924d0d1d20100",534,624
"2019","2019","2019","date",0,22,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18208,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265924d0d2d20100",535,624
"2019","2019","2019","date",0,22,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",106044,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265925d0d1d20100",536,624
"2019","2019","2019","date",0,22,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17910,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265925d0d2d20100",537,624
"2019","2019","2019","date",0,22,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",136696,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265926d0d1d20100",538,624
"2019","2019","2019","date",0,22,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",21787,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265926d0d2d20100",539,624
"2019","2019","2019","date",0,22,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",264193,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265927d0d1d20100",540,624
"2019","2019","2019","date",0,22,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",29719,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265927d0d2d20100",541,624
"2019","2019","2019","date",0,22,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",222009,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265928d0d1d20100",542,624
"2019","2019","2019","date",0,22,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",24148,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265928d0d2d20100",543,624
"2019","2019","2019","date",0,22,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",116946,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265929d0d1d20100",544,624
"2019","2019","2019","date",0,22,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",20725,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265929d0d2d20100",545,624
"2019","2019","2019","date",0,22,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",53419,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265930d0d1d20100",546,624
"2019","2019","2019","date",0,22,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17300,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265930d0d2d20100",547,624
"2019","2019","2019","date",0,22,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",104990,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265931d0d1d20100",548,624
"2019","2019","2019","date",0,22,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",19391,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265931d0d2d20100",549,624
"2019","2019","2019","date",0,22,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",32030,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265932d0d1d20100",550,624
"2019","2019","2019","date",0,22,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16871,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32304e1d2013265932d0d2d20100",551,624
"2020","2020","2020","date",0,23,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",45467,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265921d0d1d20100",552,624
"2020","2020","2020","date",0,23,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17239,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265921d0d2d20100",553,624
"2020","2020","2020","date",0,23,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",135598,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265922d0d1d20100",554,624
"2020","2020","2020","date",0,23,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18372,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265922d0d2d20100",555,624
"2020","2020","2020","date",0,23,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",97757,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265923d0d1d20100",556,624
"2020","2020","2020","date",0,23,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17876,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265923d0d2d20100",557,624
"2020","2020","2020","date",0,23,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",89552,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265924d0d1d20100",558,624
"2020","2020","2020","date",0,23,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18444,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265924d0d2d20100",559,624
"2020","2020","2020","date",0,23,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",106937,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265925d0d1d20100",560,624
"2020","2020","2020","date",0,23,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18027,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265925d0d2d20100",561,624
"2020","2020","2020","date",0,23,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",136115,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265926d0d1d20100",562,624
"2020","2020","2020","date",0,23,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",21613,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265926d0d2d20100",563,624
"2020","2020","2020","date",0,23,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",259315,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265927d0d1d20100",564,624
"2020","2020","2020","date",0,23,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",29245,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265927d0d2d20100",565,624
"2020","2020","2020","date",0,23,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",219706,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265928d0d1d20100",566,624
"2020","2020","2020","date",0,23,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",23816,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265928d0d2d20100",567,624
"2020","2020","2020","date",0,23,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",116792,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32320e1d2013265929d0d1d20100",568,624
