region,region_code,metric,year,value,source,data_type,ci_lower,ci_upper,method,quality_metrics
North East,TLC,productivity_gbp_per_job,2028,68695.49189513954,calculated,forecast,51505.62398487815,85387.98347977936,derived_monte_carlo,
North East,TLC,productivity_gbp_per_job,2029,70714.6246216299,calculated,forecast,51267.22621721395,89243.96408594686,derived_monte_carlo,
North East,TLC,productivity_gbp_per_job,2030,72349.23392236297,calculated,forecast,50551.95958235533,93233.55200662711,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2009,45688.579017264274,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2010,47145.63758389262,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2011,47510.58112193483,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2012,48809.84265148979,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2013,49996.022538945974,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2014,50806.54569021387,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2015,51507.27387729285,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2016,51950.400492914356,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2017,53609.15706488781,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2018,54483.473557692305,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2019,55796.53552554316,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2020,55967.430639324484,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2021,57964.81535330038,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2022,63657.1018651363,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2023,68463.00984528832,calculated,historical,,,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2024,67022.91645386498,calculated,forecast,60503.92531049398,73177.27799888804,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2025,66589.92458536549,calculated,forecast,57161.31799422565,75767.81966808169,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2026,68342.44278086993,calculated,forecast,55999.60311886273,80165.10430568965,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2027,70152.84441403908,calculated,forecast,54975.853253369656,84347.62293558236,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2028,71913.3215714873,calculated,forecast,55295.843191945656,88360.66188327984,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2029,73942.0747517868,calculated,forecast,54686.140430342646,92487.23225264497,derived_monte_carlo,
North West,TLD,productivity_gbp_per_job,2030,75895.4189317474,calculated,forecast,54087.477115111215,96190.49108114741,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2009,43679.40647482014,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2010,44425.97638510445,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2011,45512.820512820515,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2012,47029.57486136784,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2013,47621.06703146375,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2014,47608.580274214946,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2015,48194.42060085837,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2016,48908.11965811966,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2017,50408.231835363295,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2018,51797.07112970711,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2019,53609.92907801418,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2020,52738.79641485275,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2021,56347.00574241181,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2022,60931.66194904974,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2023,65609.13095714858,calculated,historical,,,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2024,63365.55346875178,calculated,forecast,56059.24128687698,70465.91449644654,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2025,64205.58674921756,calculated,forecast,53410.355310271596,74655.22852546281,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2026,66139.23655847262,calculated,forecast,52474.04460092404,79565.29228059696,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2027,68012.58517497823,calculated,forecast,51613.14091036874,83820.09488142432,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2028,69848.9005189303,calculated,forecast,50360.551122254474,87942.21411183797,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2029,71788.54617463486,calculated,forecast,50232.24104484398,92417.50892761683,derived_monte_carlo,
Yorkshire & Humber,TLE,productivity_gbp_per_job,2030,73729.52761188158,calculated,forecast,49156.93794202217,96937.29862379294,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2009,42519.140010487674,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2010,44047.219307450156,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2011,44783.385909568875,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2012,46466.63163426169,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2013,48276.350288411115,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2014,49022.085259373394,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2015,48915.92039800995,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2016,48947.13870029098,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2017,50772.06595538312,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2018,52842.51207729468,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2019,54281.95308760172,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2020,53986.82284040996,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2021,56408.25035561878,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2022,59185.04845408399,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2023,65382.31165184839,calculated,historical,,,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2024,62556.83818266493,calculated,forecast,58109.89784801984,66762.90452135065,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2025,64143.91375797492,calculated,forecast,57565.527259195165,70594.48382935117,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2026,65868.08571127962,calculated,forecast,57580.69920085425,73923.37029854585,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2027,67478.66699366612,calculated,forecast,57349.57259298049,77216.82062673934,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2028,69112.09992401655,calculated,forecast,57634.85916397621,79962.05706815753,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2029,70889.82341154224,calculated,forecast,57843.40827360056,83271.13105585807,derived_monte_carlo,
East Midlands,TLF,productivity_gbp_per_job,2030,72636.27692277807,calculated,forecast,58054.61071568672,86647.29604482981,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2009,42835.794960903564,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2010,44117.64705882353,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2011,45699.39183318853,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2012,46807.576409814894,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2013,48624.78632478633,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2014,49577.78702163062,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2015,50172.008113590266,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2016,51655.08982035928,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2017,52749.51531601396,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2018,54603.41482343811,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2019,55422.67643655997,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2020,52960.9984399376,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2021,56344.7216890595,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2022,59692.07660533233,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2023,64645.68678267308,calculated,historical,,,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2024,61741.94365918066,calculated,forecast,57303.59278645329,65958.4400934374,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2025,62976.005710797115,calculated,forecast,56374.98424955208,69355.24047633471,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2026,64373.0537016882,calculated,forecast,56005.183686262084,72498.77578809953,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2027,65776.09515283143,calculated,forecast,55601.68779601346,75371.8960901378,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2028,67278.04253121019,calculated,forecast,55812.10610095727,78289.17762829097,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2029,68523.7479450293,calculated,forecast,56014.43129636142,80925.27457425022,derived_monte_carlo,
West Midlands,TLG,productivity_gbp_per_job,2030,69994.21907088422,calculated,forecast,56046.020878325966,83793.45949123325,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2009,48930.66446553859,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2010,49998.333333333336,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2011,50205.40540540541,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2012,51512.19512195122,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2013,53130.36371066612,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2014,53592.10011732499,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2015,54001.14111829593,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2016,54835.246205109215,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2017,57294.60731089395,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2018,58539.073806078144,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2019,60549.92816091954,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2020,57547.482014388486,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2021,61372.21633085896,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2022,66504.0765685927,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2023,71263.45019090593,calculated,historical,,,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2024,67140.30015160068,calculated,forecast,62174.915355057696,72084.85263911108,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2025,68510.50067869766,calculated,forecast,60829.49847764189,75843.1798054426,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2026,69858.59137575247,calculated,forecast,59878.91758623724,79334.27292019887,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2027,71299.39760854264,calculated,forecast,59426.41802767709,82482.06984111172,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2028,72745.31527844805,calculated,forecast,59315.594904984486,85631.82746788375,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2029,74137.92607760517,calculated,forecast,58747.31908852119,88111.4896231025,derived_monte_carlo,
East of England,TLH,productivity_gbp_per_job,2030,75862.5134573014,calculated,forecast,59003.091570462966,91694.01101597083,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2009,74159.54622254406,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2010,75880.8844507846,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2011,76917.98327137546,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2012,77575.66899033057,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2013,79498.90350877192,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2014,81683.76609668566,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2015,81358.65150284322,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2016,84843.19585574816,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2017,85837.68003114052,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2018,88927.15617715618,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2019,89919.45925361766,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2020,85090.60730326109,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2021,87908.42559579658,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2022,94298.86080455678,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2023,101252.80701754386,calculated,historical,,,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2024,100134.93783978309,calculated,forecast,92199.17595749327,107971.07841161838,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2025,102335.32080046998,calculated,forecast,89873.4586128952,114167.6293160185,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2026,104478.57558948504,calculated,forecast,88630.40906481938,119354.04531035344,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2027,106644.92798244496,calculated,forecast,87933.34600321484,124725.07910260938,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2028,108680.9875050309,calculated,forecast,86552.6597941251,129484.37465795988,derived_monte_carlo,
London,TLI,productivity_gbp_per_job,2029,111288.43573980915,calculated,forecast,87697.47716438086,134342.442887165,derived_monte_carlo,
